Date,AGG,BNDX,DBC,EEM,GLD,QQQ,SPY,TIP,VGK,VNQ
2018-08-27,86.00224304199219,42.5533447265625,14.6007080078125,36.87473678588867,114.58999633789062,175.60281372070312,257.92828369140625,89.13870239257812,45.11885070800781,62.31221389770508
2018-08-28,85.84085845947266,42.5533447265625,14.54152774810791,36.740631103515625,113.68000030517578,175.86004638671875,258.0529479980469,88.96420288085938,45.0559196472168,63.151824951171875
2018-08-29,85.82476043701172,42.53000259399414,14.702159881591797,36.96694564819336,114.19999694824219,177.88905334472656,259.44146728515625,88.96420288085938,45.284027099609375,63.16682052612305
2018-08-30,85.86506652832031,42.561134338378906,14.676797866821289,36.002960205078125,113.63999938964844,177.57469177246094,258.39117431640625,89.04349517822266,44.84354019165039,62.76199722290039
2018-08-31,85.85700988769531,42.57669448852539,14.693705558776855,36.1873664855957,113.51000213623047,177.80332946777344,258.4000549316406,88.94036865234375,44.36372375488281,63.009395599365234
2018-09-04,85.7615966796875,42.59305191040039,14.609162330627441,35.483238220214844,112.93000030517578,177.0413055419922,257.95501708984375,88.81774139404297,44.001888275146484,62.259708404541016
2018-09-05,85.72116088867188,42.577476501464844,14.549980163574219,34.9719123840332,113.31999969482422,174.75497436523438,257.2607727050781,88.73016357421875,43.72657775878906,62.61954879760742
2018-09-06,85.86675262451172,42.61642074584961,14.465435981750488,35.00542449951172,113.54000091552734,173.19276428222656,256.4864501953125,88.80975341796875,43.52994155883789,62.79948425292969
2018-09-07,85.5594482421875,42.60084915161133,14.499256134033203,34.829402923583984,113.2300033569336,172.5259552001953,255.9879150390625,88.55496215820312,43.19956970214844,62.11728286743164
2018-09-10,85.64031219482422,42.6086311340332,14.549980163574219,34.4857177734375,113.1500015258789,173.10702514648438,256.4330749511719,88.5788803100586,43.59284973144531,62.394657135009766
2018-09-11,85.49479675292969,42.577476501464844,14.693705558776855,34.56116485595703,113.22000122070312,174.440673828125,257.278564453125,88.39575958251953,43.60072708129883,62.387142181396484
2018-09-12,85.55137634277344,42.59305191040039,14.795160293579102,34.73719787597656,114.16999816894531,173.9261932373047,257.3408203125,88.47538757324219,43.797367095947266,62.417152404785156
2018-09-13,85.60798645019531,42.554107666015625,14.63452434539795,35.20661544799805,113.76000213623047,175.78379821777344,258.8628234863281,88.34799194335938,44.11201095581055,62.724510192871094
2018-09-14,85.4462661743164,42.53852462768555,14.54152774810791,35.1730842590332,113.0199966430664,175.26943969726562,258.9075622558594,88.18875885009766,44.00975799560547,62.327186584472656
2018-09-17,85.4462661743164,42.554107666015625,14.524618148803711,34.85455322265625,113.61000061035156,172.7450408935547,257.53668212890625,88.20466613769531,44.10414505004883,62.52959060668945
2018-09-18,85.26026916503906,42.546329498291016,14.65988826751709,35.189857482910156,113.44000244140625,174.1738739013672,258.93414306640625,88.02153015136719,44.34012222290039,62.22972869873047
2018-09-19,85.09857177734375,42.50736999511719,14.752887725830078,35.67604064941406,113.87999725341797,174.0405731201172,259.2100524902344,87.92599487304688,44.44236373901367,61.50255584716797
2018-09-20,85.21173095703125,42.51516342163086,14.752887725830078,36.07001495361328,114.2699966430664,175.96481323242188,261.3106384277344,88.04541778564453,45.17390060424805,62.07979965209961
2018-09-21,85.27642059326172,42.52294921875,14.786701202392578,36.237667083740234,113.48999786376953,175.002685546875,261.0719299316406,88.05338287353516,45.13458251953125,62.05731964111328
2018-09-24,85.195556640625,42.445072174072266,15.006516456604004,35.82691955566406,113.47000122070312,175.48939514160156,260.2046203613281,87.96581268310547,44.95365905761719,60.94289016723633
2018-09-25,85.15513610839844,42.41390609741211,15.040334701538086,35.969425201416016,113.6500015258789,175.7279510498047,259.96331787109375,87.9339599609375,45.17390060424805,60.950496673583984
2018-09-26,85.35733032226562,42.491798400878906,14.972701072692871,36.04487228393555,113.05000305175781,175.85206604003906,259.1853942871094,88.08522033691406,45.120208740234375,60.220741271972656
2018-09-27,85.41386413574219,42.499576568603516,15.040334701538086,36.22089767456055,112.05000305175781,177.34072875976562,259.9095458984375,88.1170654296875,44.93069839477539,60.50960159301758
2018-09-28,85.32495880126953,42.47623825073242,15.192511558532715,35.977806091308594,112.76000213623047,177.3025665283203,259.93634033203125,88.0772476196289,44.39374542236328,61.3305778503418
2018-10-01,85.30228424072266,42.39825439453125,15.479961395263672,35.9861946105957,112.56999969482422,177.6652374267578,260.83941650390625,87.8150634765625,44.425315856933594,60.7604866027832
2018-10-02,85.39952850341797,42.452842712402344,15.530689239501953,35.533538818359375,113.87000274658203,177.264404296875,260.6874694824219,87.95850372314453,44.14105987548828,60.623619079589844
2018-10-03,84.99427032470703,42.335914611816406,15.674415588378906,35.240142822265625,113.41999816894531,177.45530700683594,260.83056640625,87.53610229492188,44.2831916809082,59.977481842041016
2018-10-04,84.75106811523438,42.2657585144043,15.505326271057129,34.3599853515625,113.4800033569336,174.04830932617188,258.7918701171875,87.32097625732422,43.722557067871094,59.47578048706055
2018-10-05,84.56466674804688,42.195621490478516,15.471508979797363,34.23423767089844,113.80000305175781,171.9202117919922,257.34344482421875,87.08186340332031,43.382999420166016,59.44535446166992
2018-10-08,84.53218078613281,42.226783752441406,15.42923641204834,34.284542083740234,112.54000091552734,170.8705291748047,257.34344482421875,87.04204559326172,42.948692321777344,60.30436325073242
2018-10-09,84.65380859375,42.218990325927734,15.539140701293945,34.15879821777344,112.5999984741211,171.42401123046875,256.9678955078125,87.28907012939453,42.90921401977539,60.387977600097656
2018-10-10,84.62946319580078,42.20340347290039,15.234785079956055,33.1445198059082,112.87999725341797,163.88491821289062,248.8314666748047,87.201416015625,42.03270721435547,59.49098205566406
2018-10-11,84.88074493408203,42.257965087890625,15.006516456604004,32.80921173095703,115.77999877929688,161.85220336914062,243.35061645507812,87.3448715209961,41.51943588256836,57.788177490234375
